ProjectName,Address,Areasqm,TransactedPrice,NettPrice,UnitPricepsm,UnitPricepsf,SaleDate,Tenure,CompletionDate,TypeofSale,PurchaserAddressIndicator,PostalDistrict,PostalSector,PostalCode,PlanningRegion,PlanningArea,SaleYear,PurchaseYear,PurchaseYearCPI,SaleYearCPI,PurchasePriceCurrentValue
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #08-02,111,728000,-,6559,609,13-OCT-2009,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines,2009,1997,73.997,85.436,627402.7649769586
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #08-03,90,860000,-,9556,888,29-MAY-2012,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529864,East Region,Tampines,2012,1997,73.997,96.689,552194.9727691663
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #08-05,116,670000,-,5776,537,12-JUL-2007,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines,2007,1997,73.997,79.65,586527.6294984932
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #08-06,90,375000,-,4167,387,25-JUL-2005,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529864,East Region,Tampines,2005,1997,73.997,77.263,441252.26428098435
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #09-07,111,770000,-,6937,644,18-MAY-2010,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529864,East Region,Tampines,2010,1997,73.997,87.848,607481.6762841737
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #10-07,111,930000,-,8378,778,14-NOV-2014,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines,2014,1997,73.997,99.984,697889.5901185183
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #11-08,126,940000,-,7460,693,20-NOV-2017,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines,2017,1997,73.997,99.502,842305.1312891063
ARC AT TAMPINES,7 Tampines Avenue 8  #10-11,132,1200000,-,9091,845,15-OCT-2019,99 Yrs From 22/02/2011,2014,Resale,N.A,18,52,529597,East Region,Tampines,2019,2012,96.689,99.938,1047246.1355479943
WOODSVALE,7 Woodlands Drive 72  #01-16,139,665000,-,4784,444,26-FEB-2010,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2010,1999,73.814,87.848,573045.9262470534
WOODSVALE,7 Woodlands Drive 72  #01-16,139,880000,-,6331,588,28-MAY-2019,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738092,North Region,Woodlands,2019,2010,87.848,99.938,756520.0118386304
WOODSVALE,7 Woodlands Drive 72  #02-13,120,770000,-,6417,596,09-DEC-2016,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738092,North Region,Woodlands,2016,2002,75.272,98.932,565160.4846423636
WOODSVALE,7 Woodlands Drive 72  #02-15,119,539000,-,4529,421,17-DEC-2007,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2007,2001,75.568,79.65,489907.3681981791
WOODSVALE,7 Woodlands Drive 72  #02-16,120,833000,-,6942,645,28-MAY-2012,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2012,2002,75.272,96.689,561338.7846742481
WOODSVALE,7 Woodlands Drive 72  #04-13,120,725000,-,6042,561,29-OCT-2010,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738092,North Region,Woodlands,2010,2001,75.568,87.848,517081.17721787
WOODSVALE,7 Woodlands Drive 72  #04-15,119,570000,-,4790,445,24-DEC-2007,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738092,North Region,Woodlands,2007,1998,73.797,79.65,538468.840196756
WOODSVALE,7 Woodlands Drive 72  #05-15,119,389000,-,3269,304,18-AUG-2006,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2006,1998,73.797,78.008,530010.8568098973
WOODSVALE,7 Woodlands Drive 72  #07-15,119,408000,-,3429,319,29-SEP-2006,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2006,1998,73.797,78.008,535296.1665108338
WOODSVALE,7 Woodlands Drive 72  #08-13,120,825000,-,6875,639,31-JAN-2017,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2017,1999,73.814,99.502,659176.8228249385
WOODSVALE,7 Woodlands Drive 72  #09-14,131,420000,-,3206,298,19-OCT-2006,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2006,1998,73.797,78.008,581172.6547149613
WOODSVALE,7 Woodlands Drive 72  #09-14,131,865000,-,6603,613,23-JUL-2012,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2012,2006,78.008,96.689,520579.6841349605
WOODSVALE,7 Woodlands Drive 72  #09-15,119,570000,-,4790,445,16-JUN-2009,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2009,1999,73.814,85.436,591919.8309263827
WOODSVALE,7 Woodlands Drive 72  #10-13,120,585000,-,4875,453,19-AUG-2008,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2008,2001,75.568,84.929,529120.4372221046
WOODSVALE,7 Woodlands Drive 72  #11-14,131,813000,-,6206,577,22-MAR-2017,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738092,North Region,Woodlands,2017,1998,73.797,99.502,748048.15371898585
WOODSVALE,7 Woodlands Drive 72  #14-13,120,580000,-,4833,449,08-JUN-2009,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2009,2001,75.568,85.436,549237.8890535678
WOODSVALE,7 Woodlands Drive 72  #14-15,119,750000,-,6303,586,13-SEP-2010,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands,2010,1999,73.814,87.848,620531.974964099
WOODSVALE,7 Woodlands Drive 72  #14-15,119,800000,-,6723,625,14-DEC-2016,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738092,North Region,Woodlands,2016,2010,87.848,98.932,844629.3598032966
THE FLORIDA,70 Hougang Avenue 7  #01-03,146,527000,-,3610,335,22-DEC-2005,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2005,1998,73.797,77.263,642837.5408214426
THE FLORIDA,70 Hougang Avenue 7  #01-04,146,825000,-,5651,525,26-NOV-2009,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2009,1998,73.797,85.436,711995.6095776253
THE FLORIDA,70 Hougang Avenue 7  #03-01,121,885000,-,7314,679,26-MAR-2018,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2018,1999,73.814,99.938,739238.4642479747
THE FLORIDA,70 Hougang Avenue 7  #03-03,129,1000888,-,7759,721,20-NOV-2012,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2012,1998,73.797,96.689,763847.9477485534
THE FLORIDA,70 Hougang Avenue 7  #03-05,114,700500,-,6145,571,11-FEB-2010,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2010,1998,73.797,87.848,608294.7545293169
THE FLORIDA,70 Hougang Avenue 7  #03-08,122,830000,-,6803,632,08-SEP-2016,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2016,2010,87.848,98.932,872783.6717967398
THE FLORIDA,70 Hougang Avenue 7  #04-04,129,666000,-,5163,480,18-MAR-2008,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2008,1998,73.797,84.929,675546.7430925376
THE FLORIDA,70 Hougang Avenue 7  #04-04,129,1000000,-,7752,720,28-APR-2014,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2014,2008,84.929,99.984,784058.966901765
THE FLORIDA,70 Hougang Avenue 7  #04-05,114,466000,-,4088,380,26-FEB-2005,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2005,1998,73.797,77.263,538140.8729352142
THE FLORIDA,70 Hougang Avenue 7  #04-06,114,360000,-,3158,293,06-FEB-2007,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2007,1998,73.797,79.65,553687.1417537299
THE FLORIDA,70 Hougang Avenue 7  #04-07,129,958000,-,7426,690,23-JUL-2012,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2012,1998,73.797,96.689,766468.3523720476
THE FLORIDA,70 Hougang Avenue 7  #05-02,120,614001,-,5117,475,25-FEB-2008,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2008,1998,73.797,84.929,630663.7397184167
THE FLORIDA,70 Hougang Avenue 7  #07-01,121,408000,-,3372,313,20-JUN-2006,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2006,1998,73.797,78.008,593011.7484450588
THE FLORIDA,70 Hougang Avenue 7  #07-01,121,820000,-,6777,630,23-JUN-2016,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2016,2006,78.008,98.932,517437.39103681676
THE FLORIDA,70 Hougang Avenue 7  #07-05,114,628000,-,5509,512,17-APR-2008,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2008,1998,73.797,84.929,606495.9686708133
THE FLORIDA,70 Hougang Avenue 7  #07-08,122,770000,-,6311,586,16-APR-2010,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2010,1998,73.797,87.848,677337.9947694351
THE FLORIDA,70 Hougang Avenue 7  #09-07,129,1170000,-,9070,843,09-APR-2013,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2013,1998,73.797,98.969,818069.7047305446
THE FLORIDA,70 Hougang Avenue 7  #10-05,114,815000,-,7149,664,28-FEB-2017,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2017,1998,73.797,99.502,728093.0119110533
THE FLORIDA,70 Hougang Avenue 7  #11-02,119,900000,-,7563,703,23-NOV-2016,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2016,1998,73.797,98.932,761458.8126888627
THE FLORIDA,70 Hougang Avenue 7  #12-08,123,970000,-,7886,733,20-JUN-2018,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2018,1998,73.797,99.938,805765.9525454965
THE FLORIDA,70 Hougang Avenue 7  #13-03,120,565000,-,4708,437,28-JUN-2007,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2007,1998,73.797,79.65,629238.9934550185
THE FLORIDA,70 Hougang Avenue 7  #13-06,113,626000,-,5540,515,20-JUN-2008,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2008,1998,73.797,84.929,628362.0472376926
THE FLORIDA,70 Hougang Avenue 7  #14-04,120,870000,-,7250,674,08-AUG-2016,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2016,2008,84.929,98.932,751346.8897549718
THE FLORIDA,70 Hougang Avenue 7  #14-08,123,470000,-,3821,355,26-JAN-2007,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2007,1998,73.797,79.65,650825.2367982438
THE FLORIDA,70 Hougang Avenue 7  #14-08,123,878000,-,7138,663,26-SEP-2016,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2016,2007,79.65,98.932,583779.535467671
THE FLORIDA,70 Hougang Avenue 7  #15-04,122,935000,-,7664,712,30-MAR-2012,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2012,1998,73.797,96.689,788741.7916717482
THE FLORIDA,70 Hougang Avenue 7  #15-07,122,980000,-,8033,746,27-AUG-2012,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2012,1998,73.797,96.689,790051.9939834952
THE FLORIDA,70 Hougang Avenue 7  #16-03,185,1360000,-,7351,683,17-JAN-2019,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2019,2008,84.929,99.938,970797.3719224293
THE FLORIDA,70 Hougang Avenue 7  #16-04,185,640000,-,3459,321,16-APR-2007,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2007,1999,73.814,79.65,841669.6019725257
THE FLORIDA,70 Hougang Avenue 7  #16-04,185,1250000,-,6757,628,31-MAR-2017,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2017,2007,79.65,99.502,799513.8731952291
THE FLORIDA,70 Hougang Avenue 7  #16-05,182,640000,-,3516,327,30-JAN-2007,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2007,1998,73.797,79.65,839704.8660514656
THE FLORIDA,70 Hougang Avenue 7  #16-07,185,1328000,-,7178,667,26-OCT-2017,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang,2017,2008,84.929,99.502,1052088.1677636614
THE FLORIDA,70 Hougang Avenue 7  #16-08,185,1200000,-,6486,603,12-MAR-2012,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2012,1999,73.814,96.689,1021722.4374779853
THE FLORIDA,70 Hougang Avenue 7  #16-08,185,1125000,-,6081,565,16-AUG-2019,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang,2019,2005,77.263,99.938,879565.1217270879
WESTMERE,71 Jurong East Street 13  #01-05,143,450000,-,3147,292,30-SEP-2004,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East,2004,1996,72.53,76.903,580828.1180201296
WESTMERE,71 Jurong East Street 13  #01-05,143,1180000,-,8252,767,31-MAY-2016,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East,2016,2004,76.903,98.932,578903.2937596713
WESTMERE,71 Jurong East Street 13  #02-01,103,530000,-,5146,478,29-AUG-2007,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East,2007,1996,72.53,79.65,448051.8406176755
WESTMERE,71 Jurong East Street 13  #03-09,116,1010000,-,8707,809,29-NOV-2012,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East,2012,1996,72.53,96.689,645881.9867640976
WESTMERE,71 Jurong East Street 13  #04-02,122,1125000,-,9221,857,15-APR-2019,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East,2019,1996,72.53,99.938,704650.3956983318
WESTMERE,71 Jurong East Street 13  #04-06,103,345000,-,3350,311,21-JUL-2004,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East,2004,1996,72.53,76.903,458470.38742589275
WESTMERE,71 Jurong East Street 13  #04-06,103,913000,-,8864,823,27-JUL-2017,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East,2017,2004,76.903,99.502,446382.97595672467
WESTMERE,71 Jurong East Street 13  #05-06,103,585000,-,5680,528,23-APR-2008,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East,2008,1996,72.53,84.929,508660.6590376396
WESTMERE,71 Jurong East Street 13  #06-01,103,950000,-,9223,857,18-JUL-2017,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East,2017,1996,72.53,99.502,570699.4622914656
WESTMERE,71 Jurong East Street 13  #06-06,103,400000,-,3883,361,15-MAR-2005,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East,2005,1996,72.53,77.263,464877.61202261137
WESTMERE,71 Jurong East Street 13  #07-05,171,1320000,-,7719,717,13-AUG-2019,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East,2019,1996,72.53,99.938,979262.8788087689
WESTMERE,71 Jurong East Street 13  #07-08,102,610000,-,5980,556,24-MAR-2008,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East,2008,1996,72.53,84.929,508426.46904729086
WESTMERE,71 Jurong East Street 13  #07-10,120,420000,-,3500,325,16-JAN-2006,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East,2006,1996,72.53,78.008,541205.3715703847
WESTMERE,71 Jurong East Street 13  #08-07,112,420000,-,3750,348,21-DEC-2005,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East,2005,1996,72.53,77.263,508979.20033089764
WESTMERE,71 Jurong East Street 13  #09-03,147,490000,-,3333,310,28-FEB-2004,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East,2004,1996,72.53,76.903,700323.0594236868
WESTMERE,71 Jurong East Street 13  #16-07,112,673000,-,6009,558,15-APR-2010,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East,2010,1996,72.53,87.848,607777.8353784641
WESTMERE,71 Jurong East Street 13  #16-09,116,455000,-,3922,364,26-APR-2006,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East,2006,1996,72.53,78.008,557660.9403005653
WESTMERE,71 Jurong East Street 13  #18-08,102,412000,-,4039,375,23-MAR-2005,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East,2005,1996,72.53,77.263,494491.72204604995
WESTMERE,71 Jurong East Street 13  #19-07,112,700000,-,6250,581,07-DEC-2009,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East,2009,1996,72.53,85.436,597569.0445332966
WESTMERE,71 Jurong East Street 13  #20-08,102,990000,-,9706,902,03-DEC-2018,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East,2018,1996,72.53,99.938,645125.7631324969
THE CANOPY,71 Yishun Avenue 11  #09-01,95,743000,-,7821,727,26-APR-2018,99 Yrs From 14/06/2010,2014,Resale,HDB,27,76,768858,North Region,Yishun,2018,2010,87.848,99.938,770171.5007740643
THE FLORIDA,72 Hougang Avenue 7  #01-09,128,950000,-,7422,690,28-MAR-2013,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2013,1998,73.797,98.969,717487.3639849859
THE FLORIDA,72 Hougang Avenue 7  #03-09,114,826000,-,7246,673,16-DEC-2011,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2011,1999,73.814,92.458,638816.2137263934
THE FLORIDA,72 Hougang Avenue 7  #03-16,129,465000,-,3605,335,15-MAR-2007,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2007,1998,73.797,79.65,630318.3056221798
THE FLORIDA,72 Hougang Avenue 7  #04-14,121,780000,-,6446,599,21-OCT-2016,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2016,1998,73.797,98.932,731965.6896621814
THE FLORIDA,72 Hougang Avenue 7  #04-15,129,610000,-,4729,439,07-OCT-2008,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2008,1998,73.797,84.929,674395.8968521756
THE FLORIDA,72 Hougang Avenue 7  #05-13,120,1020000,-,8500,790,30-APR-2013,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2013,1998,73.797,98.969,733580.5385042753
THE FLORIDA,72 Hougang Avenue 7  #06-10,114,892000,-,7825,727,13-MAR-2018,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2018,1999,73.814,99.938,705390.5492183055
THE FLORIDA,72 Hougang Avenue 7  #06-11,122,640000,-,5246,487,27-JUL-2009,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2009,1998,73.797,85.436,654109.7876607451
THE FLORIDA,72 Hougang Avenue 7  #06-13,120,495800,-,4132,384,22-JUN-2007,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2007,1998,73.797,79.65,594701.004105858
THE FLORIDA,72 Hougang Avenue 7  #07-12,129,462000,-,3581,333,27-DEC-2006,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2006,1998,73.797,78.008,636351.2879927369
THE FLORIDA,72 Hougang Avenue 7  #07-16,129,625000,-,4845,450,10-JUL-2007,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2007,1998,73.797,79.65,647587.30029676
THE FLORIDA,72 Hougang Avenue 7  #08-11,122,725000,-,5943,552,07-DEC-2009,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2009,1998,73.797,85.436,664529.2356057835
THE FLORIDA,72 Hougang Avenue 7  #08-12,129,676000,-,5240,487,16-MAY-2008,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2008,1998,73.797,84.929,698563.6678997792
THE FLORIDA,72 Hougang Avenue 7  #08-13,120,880000,-,7333,681,15-NOV-2017,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2017,1998,73.797,99.502,755059.4197596109
THE FLORIDA,72 Hougang Avenue 7  #08-16,129,975000,-,7558,702,27-SEP-2012,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2012,1998,73.797,96.689,793982.6009187364
THE FLORIDA,72 Hougang Avenue 7  #10-10,114,470000,-,4123,383,18-MAY-2007,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2007,1998,73.797,79.65,579590.6337656003
THE FLORIDA,72 Hougang Avenue 7  #10-12,129,680000,-,5271,490,26-NOV-2007,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2007,1998,73.797,79.65,661618.3584698566
THE FLORIDA,72 Hougang Avenue 7  #10-15,129,921888,-,7146,664,23-JUN-2017,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2017,1998,73.797,99.502,825172.0801658605
THE FLORIDA,72 Hougang Avenue 7  #10-16,129,813000,-,6302,586,15-NOV-2010,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2010,1998,73.797,87.848,728525.2246026262
THE FLORIDA,72 Hougang Avenue 7  #11-09,113,900000,-,7965,740,22-MAR-2018,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2018,1999,73.814,99.938,725699.298236107
THE FLORIDA,72 Hougang Avenue 7  #11-10,113,745000,-,6593,612,18-OCT-2010,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2010,1999,73.814,87.848,637907.8223643212
THE FLORIDA,72 Hougang Avenue 7  #11-13,119,770000,-,6471,601,25-MAY-2010,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2010,1998,73.797,87.848,674957.1933818448
THE FLORIDA,72 Hougang Avenue 7  #11-15,123,918000,-,7463,693,12-DEC-2017,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2017,1998,73.797,99.502,794160.7111400192
THE FLORIDA,72 Hougang Avenue 7  #12-09,113,418000,-,3699,344,21-SEP-2005,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2005,1999,73.814,77.263,566278.5243991655
THE FLORIDA,72 Hougang Avenue 7  #12-10,113,420000,-,3717,345,24-AUG-2005,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2005,1999,73.814,77.263,566278.5243991655
THE FLORIDA,72 Hougang Avenue 7  #12-11,123,653000,-,5309,493,23-MAY-2008,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2008,1998,73.797,84.929,684753.5130154343
THE FLORIDA,72 Hougang Avenue 7  #12-15,120,575000,-,4792,445,27-JUL-2007,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2007,1998,73.797,79.65,627080.369120696
THE FLORIDA,72 Hougang Avenue 7  #13-10,113,870000,-,7699,715,18-OCT-2018,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2018,1999,73.814,99.938,737884.547646788
THE FLORIDA,72 Hougang Avenue 7  #13-14,120,438888,-,3657,340,17-OCT-2005,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2005,1998,73.797,77.263,608287.6404189873
THE FLORIDA,72 Hougang Avenue 7  #13-16,120,948000,-,7900,734,25-JAN-2019,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2019,1998,73.797,99.938,792223.6676287655
THE FLORIDA,72 Hougang Avenue 7  #14-10,113,850000,-,7522,699,29-MAR-2012,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2012,1999,73.814,96.689,716515.6067954588
THE FLORIDA,72 Hougang Avenue 7  #14-11,123,910000,-,7398,687,08-DEC-2016,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2016,2005,77.263,98.932,556999.0810607923
THE FLORIDA,72 Hougang Avenue 7  #14-13,119,965000,-,8109,753,22-JUL-2013,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2013,1998,73.797,98.969,777836.7684323211
THE FLORIDA,72 Hougang Avenue 7  #14-16,120,900000,-,7500,697,13-DEC-2017,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2017,1998,73.797,99.502,792812.3907475914
THE FLORIDA,72 Hougang Avenue 7  #15-12,122,530000,-,4344,404,22-MAY-2007,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2007,1998,73.797,79.65,651904.5489654051
THE FLORIDA,72 Hougang Avenue 7  #15-16,122,488000,-,4000,372,17-APR-2007,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2007,1998,73.797,79.65,650825.2367982438
THE FLORIDA,72 Hougang Avenue 7  #16-09,182,635000,-,3489,324,26-JAN-2007,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2007,2000,74.809,79.65,819827.8282024892
THE FLORIDA,72 Hougang Avenue 7  #16-10,182,1260000,-,6923,643,20-JUL-2017,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang,2017,2007,79.65,99.502,749544.2561205273
THE FLORIDA,72 Hougang Avenue 7  #16-13,189,1380000,-,7302,678,21-DEC-2017,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang,2017,2008,84.929,99.502,1030999.5407928976
THE CANOPY,73 Yishun Avenue 11  #06-07,121,1135000,-,9380,871,22-APR-2019,99 Yrs From 14/06/2010,2014,Resale,HDB,27,76,768859,North Region,Yishun,2019,2012,96.689,99.938,947813.5672103342
WESTMERE,75 Jurong East Street 13  #02-04,102,382700,-,3752,349,27-JAN-2005,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609652,West Region,Jurong East,2005,1996,72.53,77.263,473399.65807252174
WESTMERE,75 Jurong East Street 13  #02-04,102,918000,-,9000,836,30-MAY-2019,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609652,West Region,Jurong East,2019,2005,77.263,99.938,495014.0765955244
