ProjectName,Address,Areasqm,TransactedPrice,NettPrice,UnitPricepsm,UnitPricepsf,SaleDate,Tenure,CompletionDate,TypeofSale,PurchaserAddressIndicator,PostalDistrict,PostalSector,PostalCode,PlanningRegion,PlanningArea,SaleYear,PurchaseYear,PurchaseYearCPI,SaleYearCPI,PurchasePriceCurrentValue
WESTMERE,75 Jurong East Street 13  #10-01,116,400000,-,3448,320,29-May-04,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609652,West Region,Jurong East,2004,1996,72.53,76.903,531736.5849
WESTMERE,75 Jurong East Street 13  #10-04,102,600000,-,5882,546,18-Jun-09,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609652,West Region,Jurong East,2009,1996,72.53,85.436,542323.6509
WESTMERE,75 Jurong East Street 13  #11-03,112,506000,-,4518,420,27-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,22,60,609652,West Region,Jurong East,1996,2014,99.984,72.53,745727.7164
WESTMERE,75 Jurong East Street 13  #14-02,120,720000,-,6000,557,17-Sep-09,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609652,West Region,Jurong East,2009,1996,72.53,85.436,605696.8317
WESTMERE,75 Jurong East Street 13  #14-02,120,660000,-,5500,511,19-Dec-07,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609652,West Region,Jurong East,2007,2009,85.436,79.65,671239.2902
WESTMERE,75 Jurong East Street 13  #14-03,112,515000,-,4598,427,20-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,22,60,609652,West Region,Jurong East,1996,2008,84.929,72.53,576455.0389
WESTMERE,75 Jurong East Street 13  #16-01,116,446800,-,3852,358,16-Aug-05,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609652,West Region,Jurong East,2005,1996,72.53,77.263,552335.1096
WESTMERE,75 Jurong East Street 13  #16-02,120,523200,-,4360,405,28-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,Private,22,60,609652,West Region,Jurong East,1996,2004,76.903,72.53,443273.9945
WESTMERE,75 Jurong East Street 13  #17-01,116,1100000,-,9483,881,12-Aug-12,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609652,West Region,Jurong East,2012,2008,84.929,96.689,762773.9641
WESTMERE,75 Jurong East Street 13  #17-01,116,460000,-,3966,368,24-Oct-04,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609652,West Region,Jurong East,2004,2012,96.689,76.903,874900.9712
WESTMERE,75 Jurong East Street 13  #17-01,116,520500,-,4487,417,24-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,22,60,609652,West Region,Jurong East,1996,2004,76.903,72.53,433842.6329
WESTMERE,75 Jurong East Street 13  #17-03,112,1080000,-,9643,896,28-Feb-18,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609652,West Region,Jurong East,2018,1996,72.53,99.938,724767.5169
WESTMERE,75 Jurong East Street 13  #18-01,116,522500,-,4504,418,12-Apr-00,99 Yrs From 26/06/1996,1999,New Sale,HDB,22,60,609652,West Region,Jurong East,2000,2018,99.938,74.809,851854.5698
WESTMERE,75 Jurong East Street 13  #18-01,116,465000,-,4009,372,21-Nov-06,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609652,West Region,Jurong East,2006,2000,74.809,78.008,544843.2675
WESTMERE,75 Jurong East Street 13  #19-01,116,524500,-,4522,420,26-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,22,60,609652,West Region,Jurong East,1996,2009,85.436,72.53,568789.5033
WESTMERE,75 Jurong East Street 13  #19-01,116,450000,-,3879,360,30-Apr-99,99 Yrs From 26/06/1996,1999,New Sale,Private,22,60,609652,West Region,Jurong East,1999,1996,72.53,73.814,533785.2337
WESTMERE,75 Jurong East Street 13  #20-02,120,1150000,-,9583,890,31-Aug-18,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609652,West Region,Jurong East,2018,1996,72.53,99.938,731932.519
WESTMERE,75 Jurong East Street 13  #20-04,102,488400,-,4788,445,27-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,22,60,609652,West Region,Jurong East,1996,2012,96.689,72.53,675123.3336
THE CANOPY,75 Yishun Avenue 11  #07-11,112,1050000,-,9375,871,18-Jan-19,99 Yrs From 14/06/2010,2014,Resale,HDB,27,76,768860,North Region,Yishun,2019,2010,87.848,99.938,913512.1346
THE FLORIDA,76 Hougang Avenue 7  #01-17,134,650000,-,4851,451,11-Aug-08,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2008,1998,73.797,84.929,647926.4333
THE FLORIDA,76 Hougang Avenue 7  #01-18,134,695000,-,5187,482,31-Jul-08,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2008,1998,73.797,84.929,649077.2796
THE FLORIDA,76 Hougang Avenue 7  #01-21,128,538000,-,4203,390,30-Sep-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2007,79.65,73.797,605014.9529
THE FLORIDA,76 Hougang Avenue 7  #02-18,120,800000,-,6667,619,20-Dec-16,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2016,1998,73.797,98.932,718559.7247
THE FLORIDA,76 Hougang Avenue 7  #02-19,167,1060000,-,6347,590,14-Jun-12,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2012,1998,73.797,96.689,833288.6703
THE FLORIDA,76 Hougang Avenue 7  #03-19,129,584000,-,4527,421,26-Oct-98,99 Yrs From 16/12/1997,2000,New Sale,Private,19,53,538807,North East Region,Hougang,1998,2010,87.848,73.797,619959.3161
THE FLORIDA,76 Hougang Avenue 7  #03-20,129,422000,-,3271,304,22-Dec-05,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2005,2014,99.984,77.263,744161.7559
THE FLORIDA,76 Hougang Avenue 7  #03-20,129,584000,-,4527,421,29-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,Private,19,53,538807,North East Region,Hougang,1998,2005,77.263,73.797,403069.1793
THE FLORIDA,76 Hougang Avenue 7  #03-22,114,838000,-,7351,683,14-Jan-18,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2018,1998,73.797,99.938,694719.2162
THE FLORIDA,76 Hougang Avenue 7  #04-17,121,830000,-,6860,637,20-Dec-10,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2010,2013,98.969,87.848,894732.5324
THE FLORIDA,76 Hougang Avenue 7  #04-24,122,557000,-,4566,424,Jul-99,99 Yrs From 16/12/1997,2000,New Sale,N.A,19,53,538807,North East Region,Hougang,1999,2017,99.502,73.814,689905.9315
THE FLORIDA,76 Hougang Avenue 7  #05-19,129,592000,-,4589,426,20-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2013,98.969,73.797,745657.7312
THE FLORIDA,76 Hougang Avenue 7  #05-21,114,521000,-,4570,425,3-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2010,87.848,73.797,619119.2628
THE FLORIDA,76 Hougang Avenue 7  #05-22,114,620000,-,5439,505,19-Oct-07,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2007,2012,96.689,79.65,700208.9173
THE FLORIDA,76 Hougang Avenue 7  #06-18,120,920000,-,7667,712,14-Jun-18,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2018,1998,73.797,99.938,746179.8989
THE FLORIDA,76 Hougang Avenue 7  #06-19,129,596000,-,4620,429,20-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2017,99.502,73.797,682330.4054
THE FLORIDA,76 Hougang Avenue 7  #06-20,129,488000,-,3783,351,19-Dec-05,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2005,1998,73.797,77.263,623992.1406
THE FLORIDA,76 Hougang Avenue 7  #06-21,114,525000,-,4605,428,Sep-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2017,99.502,73.797,627447.3076
THE FLORIDA,76 Hougang Avenue 7  #06-23,129,598000,-,4636,431,Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2017,99.502,73.797,695680.3481
THE FLORIDA,76 Hougang Avenue 7  #06-24,122,630000,-,5164,480,13-Feb-08,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2008,1998,73.797,84.929,650228.1258
THE FLORIDA,76 Hougang Avenue 7  #07-17,121,559000,-,4620,429,26-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2009,85.436,73.797,604638.5599
THE FLORIDA,76 Hougang Avenue 7  #07-20,129,600000,-,4651,432,Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2012,96.689,73.797,686916.8158
THE FLORIDA,76 Hougang Avenue 7  #07-21,114,528000,-,4632,430,15-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2010,87.848,73.797,617439.1563
THE FLORIDA,76 Hougang Avenue 7  #07-22,114,405000,-,3553,330,4-Sep-06,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2006,1998,73.797,78.008,560242.8283
THE FLORIDA,76 Hougang Avenue 7  #07-23,129,602000,-,4667,434,12-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,Private,19,53,538807,North East Region,Hougang,1998,2006,78.008,73.797,437060.481
THE FLORIDA,76 Hougang Avenue 7  #07-23,129,900000,-,6977,648,25-Nov-10,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2010,1998,73.797,87.848,716621.2177
THE FLORIDA,76 Hougang Avenue 7  #07-24,122,569000,-,4664,433,19-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2008,84.929,73.797,556112.5175
THE FLORIDA,76 Hougang Avenue 7  #08-17,121,1000000,-,8264,768,16-Sep-13,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2013,1998,73.797,98.969,757720.3003
THE FLORIDA,76 Hougang Avenue 7  #08-21,114,533000,-,4675,434,6-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2012,96.689,73.797,666987.0692
THE FLORIDA,76 Hougang Avenue 7  #08-22,114,840000,-,7368,685,30-Jan-18,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2018,1998,73.797,99.938,724512.243
THE FLORIDA,76 Hougang Avenue 7  #09-17,121,870000,-,7190,668,22-Nov-16,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2016,1998,73.797,98.932,762799.4092
THE FLORIDA,76 Hougang Avenue 7  #09-17,121,430000,-,3554,330,30-Jan-06,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2006,2016,98.932,78.008,685996.0377
THE FLORIDA,76 Hougang Avenue 7  #09-18,120,670000,-,5583,519,16-Aug-09,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2009,2012,96.689,85.436,857108.0475
THE FLORIDA,76 Hougang Avenue 7  #09-18,120,564000,-,4700,437,18-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2009,85.436,73.797,578725.4787
THE FLORIDA,76 Hougang Avenue 7  #09-18,120,420000,-,3500,325,22-Jan-07,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2007,1998,73.797,79.65,608732.0623
THE FLORIDA,76 Hougang Avenue 7  #09-21,114,880000,-,7719,717,26-Nov-12,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2012,1998,73.797,96.689,703578.6414
THE FLORIDA,76 Hougang Avenue 7  #09-24,122,578000,-,4738,440,Sep-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2016,98.932,73.797,645235.1615
THE FLORIDA,76 Hougang Avenue 7  #10-20,129,612000,-,4744,441,Aug-98,99 Yrs From 16/12/1997,2000,New Sale,Private,19,53,538807,North East Region,Hougang,1998,2014,99.984,73.797,704874.1299
THE FLORIDA,76 Hougang Avenue 7  #10-21,114,541000,-,4746,441,18-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2007,79.65,73.797,491053.484
THE FLORIDA,76 Hougang Avenue 7  #10-24,122,582000,-,4770,443,25-Sep-98,99 Yrs From 16/12/1997,2000,New Sale,Private,19,53,538807,North East Region,Hougang,1998,2010,87.848,73.797,619119.2628
THE FLORIDA,76 Hougang Avenue 7  #11-19,123,765000,-,6220,578,16-Jun-10,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2010,2008,84.929,87.848,682684.1244
THE FLORIDA,76 Hougang Avenue 7  #11-19,123,589000,-,4789,445,19-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,Private,19,53,538807,North East Region,Hougang,1998,2010,87.848,73.797,642640.7545
THE FLORIDA,76 Hougang Avenue 7  #11-20,123,688000,-,5593,520,11-Oct-07,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2007,1998,73.797,79.65,635714.8665
THE FLORIDA,76 Hougang Avenue 7  #11-22,113,541000,-,4788,445,7-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2009,85.436,73.797,535537.0102
THE FLORIDA,76 Hougang Avenue 7  #11-23,123,591000,-,4805,446,20-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2006,78.008,73.797,406787.8935
THE FLORIDA,76 Hougang Avenue 7  #11-24,123,1030000,-,8374,778,12-Nov-12,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2012,2017,99.502,96.689,932860.043
THE FLORIDA,76 Hougang Avenue 7  #11-24,123,755000,-,6138,570,20-Nov-09,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2009,2012,96.689,85.436,910125.0401
THE FLORIDA,76 Hougang Avenue 7  #11-24,123,640000,-,5203,483,21-Sep-07,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2007,2009,85.436,79.65,703868.9779
THE FLORIDA,76 Hougang Avenue 7  #11-24,123,460000,-,3740,347,22-Dec-06,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2006,2007,79.65,78.008,626806.2775
THE FLORIDA,76 Hougang Avenue 7  #11-24,123,590000,-,4797,446,28-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2006,78.008,73.797,435168.4443
THE FLORIDA,76 Hougang Avenue 7  #13-18,119,576000,-,4840,450,13-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2009,85.436,73.797,630551.641
THE FLORIDA,76 Hougang Avenue 7  #13-20,120,585000,-,4875,453,21-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2009,85.436,73.797,492348.5416
THE FLORIDA,76 Hougang Avenue 7  #13-22,113,835000,-,7389,686,31-Aug-17,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2017,1998,73.797,99.502,740227.8954
THE FLORIDA,76 Hougang Avenue 7  #14-17,120,585000,-,4875,453,22-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,Private,19,53,538807,North East Region,Hougang,1998,2009,85.436,73.797,500986.2353
THE FLORIDA,76 Hougang Avenue 7  #14-18,119,580000,-,4874,453,20-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,Private,19,53,538807,North East Region,Hougang,1998,2014,99.984,73.797,693802.0704
THE FLORIDA,76 Hougang Avenue 7  #14-20,120,695000,-,5792,538,18-Jan-10,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2010,1998,73.797,87.848,699955.608
THE FLORIDA,76 Hougang Avenue 7  #14-21,113,845000,-,7478,695,14-Jun-17,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2017,2007,79.65,99.502,555911.99
THE FLORIDA,76 Hougang Avenue 7  #14-21,113,551000,-,4876,453,21-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2017,99.502,73.797,626705.6441
THE FLORIDA,76 Hougang Avenue 7  #14-22,113,748000,-,6619,615,5-Aug-10,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2010,2008,84.929,87.848,640274.9591
THE FLORIDA,76 Hougang Avenue 7  #14-22,113,668000,-,5912,549,5-May-08,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2008,2010,87.848,84.929,723145.5696
THE FLORIDA,76 Hougang Avenue 7  #14-22,113,552000,-,4885,454,13-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2008,84.929,73.797,580442.4402
THE FLORIDA,76 Hougang Avenue 7  #14-23,120,830000,-,6917,643,16-Nov-10,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2010,1998,73.797,87.848,701146.0086
THE FLORIDA,76 Hougang Avenue 7  #14-23,120,665000,-,5542,515,27-Dec-07,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2007,2010,87.848,79.65,752544.1672
THE FLORIDA,76 Hougang Avenue 7  #15-18,122,599000,-,4910,456,4-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2018,99.938,73.797,701506.434
THE FLORIDA,76 Hougang Avenue 7  #15-21,115,566000,-,4922,457,18-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2010,87.848,73.797,624999.6357
THE FLORIDA,76 Hougang Avenue 7  #15-22,115,818000,-,7113,661,17-Jan-17,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2017,1998,73.797,99.502,764497.6625
THE FLORIDA,76 Hougang Avenue 7  #15-23,122,740000,-,6066,564,20-Oct-09,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2009,1998,73.797,85.436,699260.7288
THE FLORIDA,76 Hougang Avenue 7  #15-24,123,970000,-,7886,733,26-May-14,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang,2014,1998,73.797,99.984,825104.7604
THE FLORIDA,76 Hougang Avenue 7  #16-18,189,788000,-,4169,387,24-Sep-98,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538807,North East Region,Hougang,1998,2010,87.848,73.797,890456.4703
THE FLORIDA,76 Hougang Avenue 7  #16-21,182,1250000,-,6868,638,23-Aug-16,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang,2016,1998,73.797,98.932,1045665.271
THE FLORIDA,76 Hougang Avenue 7  #16-22,182,781000,-,4291,399,Aug-98,99 Yrs From 16/12/1997,2000,New Sale,N.A,19,53,538807,North East Region,Hougang,1998,2007,79.65,73.797,759743.1262
WESTMERE,77 Jurong East Street 13  #02-01,116,1030000,-,8879,825,13-Nov-17,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2017,1996,72.53,99.502,646152.5162
WESTMERE,77 Jurong East Street 13  #02-01,116,585000,-,5043,469,22-Oct-07,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2007,2017,99.502,79.65,824501.0151
WESTMERE,77 Jurong East Street 13  #02-01,116,430000,-,3707,344,25-Jun-07,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2007,2007,79.65,79.65,585000
WESTMERE,77 Jurong East Street 13  #03-01,116,473000,-,4078,379,28-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,22,60,609653,West Region,Jurong East,1996,2006,78.008,72.53,362612.8089
WESTMERE,77 Jurong East Street 13  #03-03,112,760000,-,6786,630,14-Oct-10,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609653,West Region,Jurong East,2010,1996,72.53,87.848,559935.6184
WESTMERE,77 Jurong East Street 13  #03-03,112,1038000,-,9268,861,19-Jun-13,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2013,2010,87.848,98.969,856211.183
WESTMERE,77 Jurong East Street 13  #04-01,116,1010000,-,8707,809,30-Jul-19,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2019,1996,72.53,99.938,654495.3812
WESTMERE,77 Jurong East Street 13  #04-03,112,464300,-,4146,385,10-Oct-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,22,60,609653,West Region,Jurong East,1996,2008,84.929,72.53,533754.6657
WESTMERE,77 Jurong East Street 13  #04-03,112,405000,-,3616,336,19-May-06,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2006,1996,72.53,78.008,499367.357
WESTMERE,77 Jurong East Street 13  #05-03,112,466300,-,4163,387,16-Oct-96,99 Yrs From 26/06/1996,1999,New Sale,Private,22,60,609653,West Region,Jurong East,1996,2012,96.689,72.53,675123.3336
WESTMERE,77 Jurong East Street 13  #06-02,120,489300,-,4078,379,25-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,22,60,609653,West Region,Jurong East,1996,2012,96.689,72.53,772641.1484
WESTMERE,77 Jurong East Street 13  #06-03,112,405000,-,3616,336,14-Mar-06,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2006,1996,72.53,78.008,503669.4664
WESTMERE,77 Jurong East Street 13  #06-03,112,755000,-,6741,626,19-Jul-10,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2010,2006,78.008,87.848,456087.068
WESTMERE,77 Jurong East Street 13  #10-01,116,653000,-,5629,523,9-Apr-08,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609653,West Region,Jurong East,2008,1996,72.53,84.929,573765.4764
WESTMERE,77 Jurong East Street 13  #10-01,116,426000,-,3672,341,14-May-04,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2004,2008,84.929,76.903,591289.8892
WESTMERE,77 Jurong East Street 13  #10-01,116,1094500,-,9435,877,28-Sep-12,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2012,2004,76.903,96.689,535603.4745
WESTMERE,77 Jurong East Street 13  #11-03,112,481300,-,4297,399,26-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,22,60,609653,West Region,Jurong East,1996,2006,78.008,72.53,396084.7605
WESTMERE,77 Jurong East Street 13  #13-02,120,706000,-,5883,547,21-Aug-09,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2009,1996,72.53,85.436,596391.1044
WESTMERE,77 Jurong East Street 13  #13-03,112,450000,-,4018,373,13-Mar-06,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2006,1996,72.53,78.008,521953.4317
WESTMERE,77 Jurong East Street 13  #13-03,112,1030000,-,9196,854,18-May-17,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2017,2006,78.008,99.502,573991.1291
WESTMERE,77 Jurong East Street 13  #15-04,102,710000,-,6961,647,13-Apr-10,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609653,West Region,Jurong East,2010,2016,98.932,87.848,887963.4496
WESTMERE,77 Jurong East Street 13  #15-04,102,458200,-,4492,417,15-Oct-96,99 Yrs From 26/06/1996,1999,New Sale,Private,22,60,609653,West Region,Jurong East,1996,2010,87.848,72.53,586197.7507
WESTMERE,77 Jurong East Street 13  #16-03,112,382000,-,3411,317,7-Jul-03,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2003,1996,72.53,75.639,517573.9101
WESTMERE,77 Jurong East Street 13  #16-03,112,815000,-,7277,676,31-May-10,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2010,2003,75.639,87.848,443659.1705
WESTMERE,77 Jurong East Street 13  #17-01,116,670000,-,5776,537,21-Dec-07,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2007,1996,72.53,79.65,558966.6345
WESTMERE,77 Jurong East Street 13  #18-03,112,500300,-,4467,415,18-Sep-96,99 Yrs From 26/06/1996,1999,New Sale,HDB,22,60,609653,West Region,Jurong East,1996,2007,79.65,72.53,505387.9473
WESTMERE,77 Jurong East Street 13  #18-03,112,605000,-,5402,502,21-May-09,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609653,West Region,Jurong East,2009,1996,72.53,85.436,589323.4634
WESTMERE,77 Jurong East Street 13  #18-04,102,423800,-,4155,386,29-Apr-04,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2004,1996,72.53,76.903,492187.6823
WESTMERE,77 Jurong East Street 13  #19-03,112,1020000,-,9107,846,30-Aug-19,99 Yrs From 26/06/1996,1999,Resale,N.A,22,60,609653,West Region,Jurong East,2019,1996,72.53,99.938,692111.6421
WESTMERE,77 Jurong East Street 13  #20-03,112,450000,-,4018,373,22-Oct-04,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East,2004,1996,72.53,76.903,534705.4033
THE CANOPY,77 Yishun Avenue 11  #01-16,93,785000,-,8441,784,30-Apr-19,99 Yrs From 14/06/2010,2014,Resale,HDB,27,76,768861,North Region,Yishun,2019,2010,87.848,99.938,680299.1986
THE CANOPY,77 Yishun Avenue 11  #09-16,81,573000,-,7074,657,23-Dec-10,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768861,North Region,Yishun,2010,2018,99.938,87.848,646083.3717
THE CANOPY,77 Yishun Avenue 11  #10-16,81,578000,-,7136,663,14-Dec-10,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768861,North Region,Yishun,2010,2019,99.938,87.848,654873.6216
THE CANOPY,77 Yishun Avenue 11  #11-16,81,746000,-,9210,856,23-Jan-19,99 Yrs From 14/06/2010,2014,Resale,HDB,27,76,768861,North Region,Yishun,2019,2010,87.848,99.938,663234.8374
THE FLORIDA,78 Hougang Avenue 7  #01-27,140,585000,-,4179,388,24-Aug-98,99 Yrs From 16/12/1997,2000,New Sale,Private,19,53,534260,North East Region,Hougang,1998,2005,77.263,73.797,453691.6118
THE FLORIDA,78 Hougang Avenue 7  #01-28,144,730000,-,5069,471,20-Dec-07,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,534260,North East Region,Hougang,2007,1998,73.797,79.65,652983.8611
THE FLORIDA,78 Hougang Avenue 7  #01-32,146,500000,-,3425,318,20-Jun-06,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,534260,North East Region,Hougang,2006,2009,85.436,78.008,579791.6569
